CNPJ_FUNDO,DT_COMPTC,VL_PATRIM_LIQ
08.971.898/0001-57,2020-09-21,1902148117.55
08.971.898/0001-57,2020-09-22,1906288045.66
08.971.898/0001-57,2020-09-23,1892661144.06
08.971.898/0001-57,2020-09-24,1893325998.39
08.971.898/0001-57,2020-09-25,1889669901.4
08.971.898/0001-57,2020-09-28,1881306681.2
08.971.898/0001-57,2020-09-29,1876477324.38
08.971.898/0001-57,2020-09-30,1877817555.22
09.120.756/0001-49,2020-09-01,1129824440.61
09.120.756/0001-49,2020-09-02,1129123408.99
09.120.756/0001-49,2020-09-03,1128232644.18
09.120.756/0001-49,2020-09-04,1128502530.15
09.120.756/0001-49,2020-09-08,1128604224.38
09.120.756/0001-49,2020-09-09,1129325606.08
09.120.756/0001-49,2020-09-10,1130356968.2
09.120.756/0001-49,2020-09-11,1130413987.41
09.120.756/0001-49,2020-09-14,1130158878.22
09.120.756/0001-49,2020-09-15,1131683076.18
09.120.756/0001-49,2020-09-16,1130900579.91
09.120.756/0001-49,2020-09-17,1131490483.57
09.120.756/0001-49,2020-09-18,1131162961.79
09.120.756/0001-49,2020-09-21,1130719429.68
09.120.756/0001-49,2020-09-22,1130506982.08
09.120.756/0001-49,2020-09-23,1130778097.38
09.120.756/0001-49,2020-09-24,1130498932.36
09.120.756/0001-49,2020-09-25,1129938085.49
09.120.756/0001-49,2020-09-28,1129719638.21
09.120.756/0001-49,2020-09-29,1128940462.15
09.120.756/0001-49,2020-09-30,1148414398.39
11.233.045/0001-22,2020-09-01,13173786007.94
11.233.045/0001-22,2020-09-02,13338189396.02
11.233.045/0001-22,2020-09-03,12798374083.1
11.233.045/0001-22,2020-09-04,12889927406.29
11.233.045/0001-22,2020-09-08,12921339386.4
11.233.045/0001-22,2020-09-09,12807081191.28
11.233.045/0001-22,2020-09-10,12783831706.64
11.233.045/0001-22,2020-09-11,12806592823.07
11.233.045/0001-22,2020-09-14,11896728333.7
11.233.045/0001-22,2020-09-15,11865938751.26
11.233.045/0001-22,2020-09-16,11795627541.18
11.233.045/0001-22,2020-09-17,11790723898.55
11.233.045/0001-22,2020-09-18,11846532339.64
11.233.045/0001-22,2020-09-21,11930317677.64
11.233.045/0001-22,2020-09-22,12237680533.59
11.233.045/0001-22,2020-09-23,12320509338.14
11.233.045/0001-22,2020-09-24,12363597858.91
11.233.045/0001-22,2020-09-25,12418027588.45
11.233.045/0001-22,2020-09-28,12402864023.65
11.233.045/0001-22,2020-09-29,12394811506.45
11.233.045/0001-22,2020-09-30,12390403107.82
11.248.347/0001-74,2020-09-01,6857579063.24
11.248.347/0001-74,2020-09-02,6850353151.01
11.248.347/0001-74,2020-09-03,6857505272.1
11.248.347/0001-74,2020-09-04,6870144649.15
11.248.347/0001-74,2020-09-08,6906853559.87
11.248.347/0001-74,2020-09-09,6917551758.44
11.248.347/0001-74,2020-09-10,6915449918.75
11.248.347/0001-74,2020-09-11,6917076178.35
11.248.347/0001-74,2020-09-14,6932341643.02
11.248.347/0001-74,2020-09-15,6942232920.29
11.248.347/0001-74,2020-09-16,6957072241.13
11.248.347/0001-74,2020-09-17,6999135403.13
11.248.347/0001-74,2020-09-18,6981089403.28
11.248.347/0001-74,2020-09-21,6999525161.16
11.248.347/0001-74,2020-09-22,6995785283.41
11.248.347/0001-74,2020-09-23,6996826976.17
11.248.347/0001-74,2020-09-24,7018998005.34
11.248.347/0001-74,2020-09-25,7030442824.33
11.248.347/0001-74,2020-09-28,6996216359.53
11.248.347/0001-74,2020-09-29,7021211474.75
11.248.347/0001-74,2020-09-30,7023370811.54
12.083.748/0001-84,2020-09-01,15095207013.34
12.083.748/0001-84,2020-09-02,15016270786.46
12.083.748/0001-84,2020-09-03,14946715210.19
12.083.748/0001-84,2020-09-04,14976172762.35
12.083.748/0001-84,2020-09-08,14829149413.14
12.083.748/0001-84,2020-09-09,14964846743.16
12.083.748/0001-84,2020-09-10,14817258968.87
12.083.748/0001-84,2020-09-11,14797377080.31
12.083.748/0001-84,2020-09-14,14826959480.29
12.083.748/0001-84,2020-09-15,14859412488.17
12.083.748/0001-84,2020-09-16,14831652009.36
12.083.748/0001-84,2020-09-17,14832566765.95
12.083.748/0001-84,2020-09-18,14725795612.8
12.083.748/0001-84,2020-09-21,14518684489.77
12.083.748/0001-84,2020-09-22,14528947535.46
12.083.748/0001-84,2020-09-23,14367383717.81
12.083.748/0001-84,2020-09-24,14417407939.42
12.083.748/0001-84,2020-09-25,14364286540.11
12.083.748/0001-84,2020-09-28,14113150687.89
12.083.748/0001-84,2020-09-29,14097376964.95
12.083.748/0001-84,2020-09-30,14163469865.2
12.665.456/0001-50,2020-09-01,1848979582.38
12.665.456/0001-50,2020-09-02,1848275447.5
12.665.456/0001-50,2020-09-03,1846137740.98
12.665.456/0001-50,2020-09-04,1846434355.04
12.665.456/0001-50,2020-09-08,1845455060.22
12.665.456/0001-50,2020-09-09,1846734990.06
12.665.456/0001-50,2020-09-10,1844220513.66
12.665.456/0001-50,2020-09-11,1843645143.66
12.665.456/0001-50,2020-09-14,1844610157.46
12.665.456/0001-50,2020-09-15,1846435044.49
12.665.456/0001-50,2020-09-16,1846197011.08
12.665.456/0001-50,2020-09-17,1845827864.37
12.665.456/0001-50,2020-09-18,1843460240.93
12.665.456/0001-50,2020-09-21,1842529298.58
12.665.456/0001-50,2020-09-22,1841154097.19
12.665.456/0001-50,2020-09-23,1840505366.52
12.665.456/0001-50,2020-09-24,1841131197.24
12.665.456/0001-50,2020-09-25,1843198404.92
12.665.456/0001-50,2020-09-28,1844361941.44
12.665.456/0001-50,2020-09-29,1840251472.72
12.665.456/0001-50,2020-09-30,1840383948
13.071.579/0001-25,2020-09-01,3100822531.94
13.071.579/0001-25,2020-09-02,3098701057.18
13.071.579/0001-25,2020-09-03,3079886593.5
13.071.579/0001-25,2020-09-04,3083281689.35
13.071.579/0001-25,2020-09-08,3088889594.92
13.071.579/0001-25,2020-09-09,3082866133.81
13.071.579/0001-25,2020-09-10,3079388682.33
13.071.579/0001-25,2020-09-11,3082325330.89
13.071.579/0001-25,2020-09-14,3076636619.07
13.071.579/0001-25,2020-09-15,3079539563.03
13.071.579/0001-25,2020-09-16,3067319057.06
13.071.579/0001-25,2020-09-17,3067659113.91
13.071.579/0001-25,2020-09-18,3079565227.31
13.071.579/0001-25,2020-09-21,3083130772.27
13.071.579/0001-25,2020-09-22,3097371434.01
13.071.579/0001-25,2020-09-23,3109523551
13.071.579/0001-25,2020-09-24,3101237364.72
13.071.579/0001-25,2020-09-25,3108690254.64
13.071.579/0001-25,2020-09-28,3118419258.61
13.071.579/0001-25,2020-09-29,3119611525.39
13.071.579/0001-25,2020-09-30,3118524243.03
15.740.377/0001-54,2020-09-01,25159419718.7
15.740.377/0001-54,2020-09-02,25169558268.09
15.740.377/0001-54,2020-09-03,25178588883.22
15.740.377/0001-54,2020-09-04,25183285035.5
15.740.377/0001-54,2020-09-08,24995529850.01
15.740.377/0001-54,2020-09-09,25015837273.94
15.740.377/0001-54,2020-09-10,25038448536.19
15.740.377/0001-54,2020-09-11,25212925217.86
15.740.377/0001-54,2020-09-14,25233935461.51
15.740.377/0001-54,2020-09-15,24966882335.97
15.740.377/0001-54,2020-09-16,24969483564.19
15.740.377/0001-54,2020-09-17,24979143027.41
15.740.377/0001-54,2020-09-18,24989730600.74
15.740.377/0001-54,2020-09-21,24991567561.85
15.740.377/0001-54,2020-09-22,24992717915.14
15.740.377/0001-54,2020-09-23,24994360932.43
15.740.377/0001-54,2020-09-24,24996909824.45
15.740.377/0001-54,2020-09-25,25036777197.39
15.740.377/0001-54,2020-09-28,25065370958.06
15.740.377/0001-54,2020-09-29,25067275405.81
15.740.377/0001-54,2020-09-30,24623011557.16
17.080.119/0001-14,2020-09-01,7972671268.42
17.080.119/0001-14,2020-09-02,7993132745.71
17.080.119/0001-14,2020-09-03,7972309734.44
17.080.119/0001-14,2020-09-04,7924393455.54
17.080.119/0001-14,2020-09-08,7891454852.07
17.080.119/0001-14,2020-09-09,7898410661.87
17.080.119/0001-14,2020-09-10,7883366026.94
17.080.119/0001-14,2020-09-11,7857772759.55
17.080.119/0001-14,2020-09-14,7856584777.41
17.080.119/0001-14,2020-09-15,7853590084.94
17.080.119/0001-14,2020-09-16,7848636640.06
17.080.119/0001-14,2020-09-17,7833791878.48
17.080.119/0001-14,2020-09-18,7775608533.86
17.080.119/0001-14,2020-09-21,7701734451.6
17.080.119/0001-14,2020-09-22,7699715639.86
17.080.119/0001-14,2020-09-23,7677029202.31
17.080.119/0001-14,2020-09-24,7661190105.26
17.080.119/0001-14,2020-09-25,7637191030.57
17.080.119/0001-14,2020-09-28,7628792471.33
17.080.119/0001-14,2020-09-29,7546159017.2
17.080.119/0001-14,2020-09-30,7600377039.02
22.215.116/0001-80,2020-09-01,4999470490.09
22.215.116/0001-80,2020-09-02,4993215583.54
22.215.116/0001-80,2020-09-03,4977941042.74
22.215.116/0001-80,2020-09-04,4976812413.71
22.215.116/0001-80,2020-09-08,4960025562.65
22.215.116/0001-80,2020-09-09,4986936150.19
22.215.116/0001-80,2020-09-10,4942079422.74
22.215.116/0001-80,2020-09-11,4936242840.23
22.215.116/0001-80,2020-09-14,4949227724.66
22.215.116/0001-80,2020-09-15,4952188470.28
22.215.116/0001-80,2020-09-16,4945329198.33
22.215.116/0001-80,2020-09-17,4942268597.52
22.215.116/0001-80,2020-09-18,4910017250.36
22.215.116/0001-80,2020-09-21,4886016627.84
22.215.116/0001-80,2020-09-22,4897245977.83
22.215.116/0001-80,2020-09-23,4856130881.04
22.215.116/0001-80,2020-09-24,4872794217.7
22.215.116/0001-80,2020-09-25,4884506388.3
22.215.116/0001-80,2020-09-28,4861394641.45
22.215.116/0001-80,2020-09-29,4845205506.39
22.215.116/0001-80,2020-09-30,4855055646.33
08.971.898/0001-57,2020-10-01,1881754817.45
08.971.898/0001-57,2020-10-02,1872980146.58
08.971.898/0001-57,2020-10-05,1879323267.28
08.971.898/0001-57,2020-10-06,1872498892.15
08.971.898/0001-57,2020-10-07,1870909658.79
08.971.898/0001-57,2020-10-08,1876983228.47
08.971.898/0001-57,2020-10-09,1877702161.94
08.971.898/0001-57,2020-10-13,1877447652.84
08.971.898/0001-57,2020-10-14,1877143149.21
08.971.898/0001-57,2020-10-15,1867910486.26
08.971.898/0001-57,2020-10-16,1866135940.45
08.971.898/0001-57,2020-10-19,1860294421.03
08.971.898/0001-57,2020-10-20,1865596362.71
08.971.898/0001-57,2020-10-21,1868461931.41
08.971.898/0001-57,2020-10-22,1868587294.07
08.971.898/0001-57,2020-10-23,1866529925.09
08.971.898/0001-57,2020-10-26,1858869301.75
08.971.898/0001-57,2020-10-27,1855421366.03
08.971.898/0001-57,2020-10-28,1834018803.89
08.971.898/0001-57,2020-10-29,1840300735.89
08.971.898/0001-57,2020-10-30,1825831329.51
09.120.756/0001-49,2020-10-01,1147418411.84
09.120.756/0001-49,2020-10-02,1156602911.29
09.120.756/0001-49,2020-10-05,1156515439.37
09.120.756/0001-49,2020-10-06,1155952562.95
09.120.756/0001-49,2020-10-07,1156892609.6
09.120.756/0001-49,2020-10-08,1156154639.06
09.120.756/0001-49,2020-10-09,1156569929.61
09.120.756/0001-49,2020-10-13,1156784849.62
09.120.756/0001-49,2020-10-14,1156477620.07
09.120.756/0001-49,2020-10-15,1157467697.36
09.120.756/0001-49,2020-10-16,1158113875.1
09.120.756/0001-49,2020-10-19,1157921996.33
09.120.756/0001-49,2020-10-20,1157574053.66
09.120.756/0001-49,2020-10-21,1157840640.26
09.120.756/0001-49,2020-10-22,1157396325.08
09.120.756/0001-49,2020-10-23,1156738413.57
09.120.756/0001-49,2020-10-26,1156627192.65
09.120.756/0001-49,2020-10-27,1157464057.21
09.120.756/0001-49,2020-10-28,1156449306.36
09.120.756/0001-49,2020-10-29,1156307773.15
09.120.756/0001-49,2020-10-30,1155450361.61
11.233.045/0001-22,2020-10-01,12252125189.02
11.233.045/0001-22,2020-10-02,12209387832.46
11.233.045/0001-22,2020-10-05,12265908745.52
11.233.045/0001-22,2020-10-06,12414116844.1
11.233.045/0001-22,2020-10-07,12397399159.13
11.233.045/0001-22,2020-10-08,12458388465.26
11.233.045/0001-22,2020-10-09,12446481321.97
11.233.045/0001-22,2020-10-13,12469674080.48
11.233.045/0001-22,2020-10-14,12313159320.9
11.233.045/0001-22,2020-10-15,12307255388.31
11.233.045/0001-22,2020-10-16,12262604006.45
11.233.045/0001-22,2020-10-19,12155934809.92
11.233.045/0001-22,2020-10-20,12189467244.67
11.233.045/0001-22,2020-10-21,12198411450.71
11.233.045/0001-22,2020-10-22,12134193999.1
11.233.045/0001-22,2020-10-23,12047998892.48
11.233.045/0001-22,2020-10-26,12095895848.84
11.233.045/0001-22,2020-10-27,12124779594.99
11.233.045/0001-22,2020-10-28,12125440180.76
11.233.045/0001-22,2020-10-29,12212358274
11.233.045/0001-22,2020-10-30,12351591276.83
11.248.347/0001-74,2020-10-01,7038434408.24
11.248.347/0001-74,2020-10-02,7032034639.2
11.248.347/0001-74,2020-10-05,7039796309.61
11.248.347/0001-74,2020-10-06,7044855170.38
11.248.347/0001-74,2020-10-07,7048928299.72
11.248.347/0001-74,2020-10-08,7050576574.19
11.248.347/0001-74,2020-10-09,7033176513.28
11.248.347/0001-74,2020-10-13,7020302709.58
11.248.347/0001-74,2020-10-14,7264730232.07
11.248.347/0001-74,2020-10-15,7386092769.6
11.248.347/0001-74,2020-10-16,7389952162.04
11.248.347/0001-74,2020-10-19,7394922796.72
11.248.347/0001-74,2020-10-20,7398519466.21
11.248.347/0001-74,2020-10-21,7446045604.71
11.248.347/0001-74,2020-10-22,7452865139.22
11.248.347/0001-74,2020-10-23,7460709056.46
11.248.347/0001-74,2020-10-26,7465169866.9
11.248.347/0001-74,2020-10-27,7468406844
11.248.347/0001-74,2020-10-28,7477173941.44
11.248.347/0001-74,2020-10-29,7509733699.84
11.248.347/0001-74,2020-10-30,7469206461.69
12.083.748/0001-84,2020-10-01,14233063317.93
12.083.748/0001-84,2020-10-02,14119378900.03
12.083.748/0001-84,2020-10-05,14237515464.46
12.083.748/0001-84,2020-10-06,14129219064.88
12.083.748/0001-84,2020-10-07,14123067086.59
12.083.748/0001-84,2020-10-08,14197303682.35
12.083.748/0001-84,2020-10-09,14165168981.88
12.083.748/0001-84,2020-10-13,14098542422.29
12.083.748/0001-84,2020-10-14,14218647284.61
12.083.748/0001-84,2020-10-15,14168992980.17
12.083.748/0001-84,2020-10-16,14196082346.03
12.083.748/0001-84,2020-10-19,14115592505.73
12.083.748/0001-84,2020-10-20,14186772030.28
12.083.748/0001-84,2020-10-21,14193378213.48
12.083.748/0001-84,2020-10-22,14230348184.49
12.083.748/0001-84,2020-10-23,14196118790.85
12.083.748/0001-84,2020-10-26,14130392385.76
12.083.748/0001-84,2020-10-27,14124159124.25
12.083.748/0001-84,2020-10-28,13855670979.62
12.083.748/0001-84,2020-10-29,13976313164.72
12.083.748/0001-84,2020-10-30,13957998979.17
12.665.456/0001-50,2020-10-01,1841734385.77
12.665.456/0001-50,2020-10-02,1840047114.76
12.665.456/0001-50,2020-10-05,1840231490.55
12.665.456/0001-50,2020-10-06,1841687882.58
12.665.456/0001-50,2020-10-07,1841406299.79
12.665.456/0001-50,2020-10-08,1841348900.31
12.665.456/0001-50,2020-10-09,1843626710.44
12.665.456/0001-50,2020-10-13,1843998101.51
12.665.456/0001-50,2020-10-14,1843771578.5
12.665.456/0001-50,2020-10-15,1845015395.82
12.665.456/0001-50,2020-10-16,1844498642.18
12.665.456/0001-50,2020-10-19,1844322488.31
12.665.456/0001-50,2020-10-20,1844573544.42
12.665.456/0001-50,2020-10-21,1846240351.92
12.665.456/0001-50,2020-10-22,1846034888.24
12.665.456/0001-50,2020-10-23,1846002512.03
12.665.456/0001-50,2020-10-26,1844791168.38
12.665.456/0001-50,2020-10-27,1844726977.79
12.665.456/0001-50,2020-10-28,1843102448.83
12.665.456/0001-50,2020-10-29,1841337317.4
12.665.456/0001-50,2020-10-30,1838853688.98
13.071.579/0001-25,2020-10-01,3122969421.16
13.071.579/0001-25,2020-10-02,3119077758.56
13.071.579/0001-25,2020-10-05,3112193601.18
13.071.579/0001-25,2020-10-06,3105084023.87
13.071.579/0001-25,2020-10-07,3112720304.88
13.071.579/0001-25,2020-10-08,3112412103.44
13.071.579/0001-25,2020-10-09,3103911932.99
13.071.579/0001-25,2020-10-13,3113066880.23
13.071.579/0001-25,2020-10-14,3121185107.52
13.071.579/0001-25,2020-10-15,3121684460.43
13.071.579/0001-25,2020-10-16,3126972192.4
13.071.579/0001-25,2020-10-19,3113637135.95
13.071.579/0001-25,2020-10-20,3116540086.82
13.071.579/0001-25,2020-10-21,3123195066.23
13.071.579/0001-25,2020-10-22,3122431646.24
13.071.579/0001-25,2020-10-23,3127452342.91
13.071.579/0001-25,2020-10-26,3124864916.1
13.071.579/0001-25,2020-10-27,3129625928.61
13.071.579/0001-25,2020-10-28,3126239647.56
13.071.579/0001-25,2020-10-29,3133363439.57
13.071.579/0001-25,2020-10-30,3134007950.31
15.740.377/0001-54,2020-10-01,24650098663.31
15.740.377/0001-54,2020-10-02,24651792284.38
15.740.377/0001-54,2020-10-05,24653222030.88
15.740.377/0001-54,2020-10-06,24654964219.11
15.740.377/0001-54,2020-10-07,23956237782.84
15.740.377/0001-54,2020-10-08,23958247132.02
15.740.377/0001-54,2020-10-09,24004375749.37
15.740.377/0001-54,2020-10-13,24020535465.83
15.740.377/0001-54,2020-10-14,24022387787.43
15.740.377/0001-54,2020-10-15,24026242401.98
15.740.377/0001-54,2020-10-16,24038445247.95
15.740.377/0001-54,2020-10-19,23637453023.8
15.740.377/0001-54,2020-10-20,23637429071
15.740.377/0001-54,2020-10-21,23650708302.3
15.740.377/0001-54,2020-10-22,23652001366
15.740.377/0001-54,2020-10-23,23776821204
15.740.377/0001-54,2020-10-26,23779900764.25
15.740.377/0001-54,2020-10-27,23786188497.85
15.740.377/0001-54,2020-10-28,23790054334.54
15.740.377/0001-54,2020-10-29,23893716159.74
15.740.377/0001-54,2020-10-30,23371492283.66
17.080.119/0001-14,2020-10-01,7589101494.75
17.080.119/0001-14,2020-10-02,7578948447.81
17.080.119/0001-14,2020-10-05,7567430532.55
17.080.119/0001-14,2020-10-06,7548943469.03
17.080.119/0001-14,2020-10-07,7567236428.07
17.080.119/0001-14,2020-10-08,7562257669.35
17.080.119/0001-14,2020-10-09,7582072544.61
17.080.119/0001-14,2020-10-13,7521977558.05
17.080.119/0001-14,2020-10-14,7514556356.94
17.080.119/0001-14,2020-10-15,7512303494.07
17.080.119/0001-14,2020-10-16,7507892141.72
17.080.119/0001-14,2020-10-19,7488001092.93
17.080.119/0001-14,2020-10-20,7493166596.22
17.080.119/0001-14,2020-10-21,7488704839.94
17.080.119/0001-14,2020-10-22,7467689378.9
17.080.119/0001-14,2020-10-23,7435121845.06
17.080.119/0001-14,2020-10-26,7395676398.53
17.080.119/0001-14,2020-10-27,7391994854.67
17.080.119/0001-14,2020-10-28,7368410480.97
17.080.119/0001-14,2020-10-29,7325971337.94
17.080.119/0001-14,2020-10-30,7315259234.05
22.215.116/0001-80,2020-10-01,4874548714.23
22.215.116/0001-80,2020-10-02,4842846065.92
22.215.116/0001-80,2020-10-05,4874629334.62
22.215.116/0001-80,2020-10-06,4843162774.14
22.215.116/0001-80,2020-10-07,4858600645.69
22.215.116/0001-80,2020-10-08,4889579068.22
22.215.116/0001-80,2020-10-09,4900020252.1
22.215.116/0001-80,2020-10-13,4923734165.34
22.215.116/0001-80,2020-10-14,4927163137.01
22.215.116/0001-80,2020-10-15,4924429383.23
22.215.116/0001-80,2020-10-16,4914739316.69
22.215.116/0001-80,2020-10-19,4909412574.87
22.215.116/0001-80,2020-10-20,4928288768.72
22.215.116/0001-80,2020-10-21,4922506281.6
22.215.116/0001-80,2020-10-22,4927761399.51
22.215.116/0001-80,2020-10-23,4924785949.19
22.215.116/0001-80,2020-10-26,4906931063.58
22.215.116/0001-80,2020-10-27,4893454408.15
22.215.116/0001-80,2020-10-28,4812072041.45
22.215.116/0001-80,2020-10-29,4850546165.41
22.215.116/0001-80,2020-10-30,4803117745.72
08.971.898/0001-57,2020-11-03,1832882989.42
08.971.898/0001-57,2020-11-04,1843530021.81
08.971.898/0001-57,2020-11-05,1857063002.27
08.971.898/0001-57,2020-11-06,1858974320.42
08.971.898/0001-57,2020-11-09,1856524712.15
08.971.898/0001-57,2020-11-10,2005352097.24
08.971.898/0001-57,2020-11-11,2005552877.97
08.971.898/0001-57,2020-11-12,1994947676.93
08.971.898/0001-57,2020-11-13,2001429836.55
08.971.898/0001-57,2020-11-16,2005386012.31
08.971.898/0001-57,2020-11-17,2004608073.63
08.971.898/0001-57,2020-11-18,1998326451.14
08.971.898/0001-57,2020-11-19,1999440209.74
08.971.898/0001-57,2020-11-20,1995261621.21
08.971.898/0001-57,2020-11-23,1999836316.22
08.971.898/0001-57,2020-11-24,2000740490.97
08.971.898/0001-57,2020-11-25,1998832875.45
08.971.898/0001-57,2020-11-26,1997903551.47
08.971.898/0001-57,2020-11-27,2000756541.1
08.971.898/0001-57,2020-11-30,1994849834.17
09.120.756/0001-49,2020-11-03,1156565851.78
09.120.756/0001-49,2020-11-04,1154337245.19
09.120.756/0001-49,2020-11-05,1153478301.64
09.120.756/0001-49,2020-11-06,1153603162.35
09.120.756/0001-49,2020-11-09,1152372563.65
09.120.756/0001-49,2020-11-10,1150631230.72
09.120.756/0001-49,2020-11-11,1152991353.11
09.120.756/0001-49,2020-11-12,1153643588.92
09.120.756/0001-49,2020-11-13,1153077382.96
09.120.756/0001-49,2020-11-16,1152966574.49
09.120.756/0001-49,2020-11-17,1153393880.91
09.120.756/0001-49,2020-11-18,1153470546.6
09.120.756/0001-49,2020-11-19,1153119554.56
09.120.756/0001-49,2020-11-20,1153770785.73
09.120.756/0001-49,2020-11-23,1155018169.19
09.120.756/0001-49,2020-11-24,1155993762.64
09.120.756/0001-49,2020-11-25,1156859864.57
09.120.756/0001-49,2020-11-26,1157629613.39
09.120.756/0001-49,2020-11-27,1157739599.61
09.120.756/0001-49,2020-11-30,1170785256.8
11.233.045/0001-22,2020-11-03,12218066762.34
11.233.045/0001-22,2020-11-04,12178812856.91
11.233.045/0001-22,2020-11-05,12123381659.99
11.233.045/0001-22,2020-11-06,11943052722.36
11.233.045/0001-22,2020-11-09,12029920149.5
11.233.045/0001-22,2020-11-10,11964893350.75
11.233.045/0001-22,2020-11-11,12002981516.41
11.233.045/0001-22,2020-11-12,12016040480.25
11.233.045/0001-22,2020-11-13,12226800689.82
11.233.045/0001-22,2020-11-16,12140122630.4
11.233.045/0001-22,2020-11-17,12025457557.73
11.233.045/0001-22,2020-11-18,11927420265.54
11.233.045/0001-22,2020-11-19,11922376022.81
11.233.045/0001-22,2020-11-20,12047746900.5
