Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%),Variação 24 Meses (%),Duration (d.u.),PMR
IMA - Geral,26/05/2020,"5,984.098267",-0.0684,0.9181,0.7766,8.4439,21.9682,739,"1,233"
IMA - Geral,27/05/2020,"5,987.203515",0.0519,0.9704,0.8289,8.3873,22.0315,739,"1,232"
IMA - Geral,28/05/2020,"5,985.988061",-0.0203,0.9499,0.8085,8.0484,22.1213,736,"1,229"
IMA - Geral,29/05/2020,"5,989.980943",0.0667,1.0173,0.8757,7.8769,22.4983,736,"1,229"
IMA - Geral,01/06/2020,"5,989.716872",-0.0044,-0.0044,0.8713,7.5848,22.2259,735,"1,226"
IMA - Geral,02/06/2020,"6,008.041175",0.3059,0.3015,1.1798,7.9140,22.5998,735,"1,222"
IMA - Geral,03/06/2020,"6,021.934626",0.2312,0.5335,1.4138,7.9381,22.8833,741,"1,230"
IMA - Geral,04/06/2020,"6,020.728293",-0.0200,0.5133,1.3935,7.7655,22.8538,740,"1,229"
IMA - Geral,05/06/2020,"6,022.325418",0.0265,0.5400,1.4204,7.9966,23.5071,742,"1,231"
IMA - Geral,08/06/2020,"6,027.324480",0.0830,0.6234,1.5046,7.6597,23.9287,744,"1,233"
IMA - Geral,09/06/2020,"6,025.188640",-0.0354,0.5878,1.4686,7.6215,23.8848,743,"1,232"
IMA - Geral,10/06/2020,"6,033.512639",0.1382,0.7267,1.6088,7.6894,24.0560,744,"1,233"
IMA - Geral,12/06/2020,"6,032.126553",-0.0230,0.7036,1.5855,7.5668,24.0189,742,"1,230"
IMA - Geral,15/06/2020,"6,029.896650",-0.0370,0.6664,1.5479,7.3140,24.2391,739,"1,225"
IMA - Geral,16/06/2020,"6,022.967454",-0.1149,0.5507,1.4312,7.1907,24.0963,736,"1,221"
IMA - Geral,17/06/2020,"6,035.373706",0.2060,0.7578,1.6401,7.3684,24.3519,740,"1,227"
IMA - Geral,18/06/2020,"6,023.533653",-0.1962,0.5601,1.4408,7.0267,23.9778,734,"1,220"
IMA - Geral,19/06/2020,"6,026.583343",0.0506,0.6111,1.4921,6.9784,23.5377,733,"1,218"
IMA - Geral,22/06/2020,"6,015.106604",-0.1904,0.4195,1.2988,6.2998,23.5457,726,"1,209"
IMA - Geral,23/06/2020,"6,025.118131",0.1664,0.5866,1.4674,6.4768,23.7514,730,"1,214"
IMA - Geral,24/06/2020,"6,015.993929",-0.1514,0.4343,1.3138,6.2430,23.5639,725,"1,209"
IMA - Geral,25/06/2020,"6,034.504225",0.3077,0.7433,1.6255,6.6722,23.6893,731,"1,215"
IMA - Geral,26/06/2020,"6,028.887360",-0.0931,0.6495,1.5309,6.4695,23.3492,727,"1,210"
IMA - Geral,29/06/2020,"6,041.393396",0.2074,0.8583,1.7415,6.3819,23.2924,731,"1,215"
IMA - Geral,30/06/2020,"6,048.988566",0.1257,0.9851,1.8694,6.5156,23.4474,734,"1,218"
IMA - Geral,01/07/2020,"6,065.044141",0.2654,0.2654,2.1398,6.6718,23.7751,746,"1,233"
IMA - Geral,02/07/2020,"6,065.354736",0.0051,0.2706,2.1451,6.7605,23.5731,767,"1,267"
IMA - Geral,03/07/2020,"6,078.179839",0.2114,0.4826,2.3610,6.8505,23.8332,771,"1,272"
IMA - Geral,06/07/2020,"6,083.395553",0.0858,0.5688,2.4489,6.8462,23.5808,774,"1,275"
IMA - Geral,07/07/2020,"6,075.598417",-0.1282,0.4399,2.3176,6.7092,23.4224,770,"1,271"
IMA - Geral,08/07/2020,"6,075.467230",-0.0022,0.4377,2.3154,6.5335,23.4197,772,"1,273"
IMA - Geral,09/07/2020,"6,084.420745",0.1474,0.5858,2.4661,6.6686,23.5480,775,"1,277"
IMA - Geral,10/07/2020,"6,096.370525",0.1964,0.7833,2.6674,6.6768,23.4772,778,"1,281"
IMA - Geral,13/07/2020,"6,093.440897",-0.0481,0.7349,2.6180,6.6276,23.5921,776,"1,277"
IMA - Geral,14/07/2020,"6,091.882105",-0.0256,0.7091,2.5918,6.6003,23.5605,773,"1,274"
IMA - Geral,15/07/2020,"6,091.364322",-0.0085,0.7005,2.5831,6.5483,23.5500,773,"1,273"
IMA - Geral,16/07/2020,"6,094.623231",0.0535,0.7544,2.6380,6.6751,23.6337,777,"1,280"
IMA - Geral,17/07/2020,"6,110.579728",0.2618,1.0182,2.9067,6.9294,23.8063,784,"1,289"
IMA - Geral,20/07/2020,"6,110.871056",0.0048,1.0230,2.9116,6.8592,23.2757,783,"1,286"
IMA - Geral,21/07/2020,"6,111.035632",0.0027,1.0257,2.9144,6.8621,23.2791,783,"1,286"
IMA - Geral,22/07/2020,"6,113.447954",0.0395,1.0656,2.9550,6.8422,23.3277,783,"1,286"
IMA - Geral,23/07/2020,"6,110.515602",-0.0480,1.0171,2.9056,6.6284,23.3425,781,"1,284"
IMA - Geral,24/07/2020,"6,121.360757",0.1775,1.1964,3.0882,6.7296,23.4444,784,"1,288"
IMA - Geral,27/07/2020,"6,132.154854",0.1763,1.3749,3.2700,6.9106,23.3883,787,"1,290"
IMA - Geral,28/07/2020,"6,129.840404",-0.0377,1.3366,3.2310,6.8703,23.3417,785,"1,288"
IMA - Geral,29/07/2020,"6,130.998200",0.0189,1.3558,3.2505,6.8563,23.3650,785,"1,289"
IMA - Geral,30/07/2020,"6,151.534568",0.3350,1.6953,3.5964,7.1921,23.7673,793,"1,298"
IMA - Geral,31/07/2020,"6,154.122640",0.0421,1.7380,3.6400,7.3264,23.8415,793,"1,298"
IMA - Geral,03/08/2020,"6,158.173949",0.0658,0.0658,3.7082,7.3275,23.6233,795,"1,299"
IMA - Geral,04/08/2020,"6,150.062578",-0.1317,-0.0660,3.5716,7.1861,23.4605,781,"1,277"
IMA - Geral,05/08/2020,"6,141.532848",-0.1387,-0.2046,3.4279,7.2534,23.2892,776,"1,271"
IMA - Geral,06/08/2020,"6,154.102972",0.2047,-0.0003,3.6396,7.1995,23.4714,777,"1,273"
IMA - Geral,07/08/2020,"6,140.702868",-0.2177,-0.2181,3.4140,6.7909,23.4115,770,"1,264"
IMA - Geral,10/08/2020,"6,131.406503",-0.1514,-0.3691,3.2574,6.4582,23.8908,764,"1,255"
IMA - Geral,11/08/2020,"6,126.798657",-0.0752,-0.4440,3.1798,6.3782,23.7977,761,"1,253"
IMA - Geral,12/08/2020,"6,114.492332",-0.2009,-0.6440,2.9726,6.2419,23.5490,757,"1,248"
IMA - Geral,13/08/2020,"6,104.456036",-0.1641,-0.8070,2.8035,6.0416,23.2829,751,"1,241"
IMA - Geral,14/08/2020,"6,105.725225",0.0208,-0.7864,2.8249,6.1725,22.6459,751,"1,241"
IMA - Geral,17/08/2020,"6,102.503545",-0.0528,-0.8388,2.7707,5.9264,22.4907,759,"1,248"
IMA - Geral,18/08/2020,"6,129.104422",0.4359,-0.4065,3.2186,6.3881,23.0246,777,"1,273"
IMA - Geral,19/08/2020,"6,118.595486",-0.1715,-0.5773,3.0417,6.2716,22.8137,772,"1,267"
IMA - Geral,20/08/2020,"6,124.518306",0.0968,-0.4810,3.1414,6.4001,23.1150,774,"1,269"
IMA - Geral,21/08/2020,"6,126.833062",0.0378,-0.4434,3.1804,6.2879,23.7862,773,"1,269"
IMA - Geral,24/08/2020,"6,131.289223",0.0727,-0.3710,3.2554,6.4652,23.5379,774,"1,269"
IMA - Geral,25/08/2020,"6,129.560539",-0.0282,-0.3991,3.2263,6.4352,23.5031,772,"1,267"
IMA - Geral,26/08/2020,"6,112.827195",-0.2730,-0.6710,2.9445,6.3263,23.1659,764,"1,258"
IMA - Geral,27/08/2020,"6,113.235984",0.0067,-0.6644,2.9514,6.4810,22.9907,764,"1,258"
IMA - Geral,28/08/2020,"6,125.275785",0.1969,-0.4687,3.1542,6.9273,23.3643,766,"1,261"
IMA - Geral,31/08/2020,"6,117.291537",-0.1303,-0.5985,3.0197,6.5114,23.3655,761,"1,253"
IMA - Geral,01/09/2020,"6,125.432254",0.1331,0.1331,3.1568,6.6532,23.5297,762,"1,255"
IMA - Geral,02/09/2020,"6,124.640351",-0.0129,0.1201,3.1435,6.7387,23.5137,763,"1,255"
IMA - Geral,03/09/2020,"6,131.607510",0.1138,0.2340,3.2608,6.6947,23.9076,764,"1,256"
IMA - Geral,04/09/2020,"6,137.056997",0.0889,0.3231,3.3526,6.5680,24.2274,764,"1,256"
IMA - Geral,08/09/2020,"6,127.410359",-0.1572,0.1654,3.1901,6.3591,23.7732,761,"1,251"
IMA - Geral,09/09/2020,"6,134.107190",0.1093,0.2749,3.3029,6.4480,23.9085,763,"1,253"
IMA - Geral,10/09/2020,"6,121.062335",-0.2127,0.0616,3.0832,6.2641,23.5456,757,"1,247"
IMA - Geral,11/09/2020,"6,120.505109",-0.0091,0.0525,3.0738,6.1540,23.6317,755,"1,245"
IMA - Geral,14/09/2020,"6,126.250435",0.0939,0.1465,3.1706,6.2664,23.5772,756,"1,245"
IMA - Geral,15/09/2020,"6,118.344539",-0.1290,0.0172,3.0374,6.1293,23.4177,753,"1,241"
IMA - Geral,16/09/2020,"6,111.204065",-0.1167,-0.0995,2.9172,5.8141,23.2737,752,"1,240"
IMA - Geral,17/09/2020,"6,115.066005",0.0632,-0.0364,2.9822,5.6457,23.0899,750,"1,238"
IMA - Geral,18/09/2020,"6,084.751466",-0.4957,-0.5319,2.4717,5.0553,22.3932,737,"1,223"
IMA - Geral,21/09/2020,"6,080.617603",-0.0679,-0.5995,2.4021,4.5326,21.9303,736,"1,221"
IMA - Geral,22/09/2020,"6,095.386313",0.2429,-0.3581,2.6508,4.7865,22.2265,742,"1,228"
IMA - Geral,23/09/2020,"6,082.782279",-0.2068,-0.5641,2.4385,4.6221,21.9737,736,"1,221"
IMA - Geral,24/09/2020,"6,105.465241",0.3729,-0.1933,2.8205,5.0830,22.5288,744,"1,231"
IMA - Geral,25/09/2020,"6,102.262438",-0.0525,-0.2457,2.7666,4.8720,22.4550,742,"1,228"
IMA - Geral,28/09/2020,"6,067.456765",-0.5704,-0.8147,2.1805,4.1391,21.5849,728,"1,212"
IMA - Geral,29/09/2020,"6,067.928903",0.0078,-0.8069,2.1884,4.1472,21.5944,730,"1,214"
IMA - Geral,30/09/2020,"6,080.824648",0.2125,-0.5961,2.4056,4.3484,21.8528,734,"1,219"
IMA - Geral,01/10/2020,"6,078.321577",-0.0412,-0.0412,2.3634,4.2595,21.6657,735,"1,220"
IMA - Geral,02/10/2020,"6,054.482221",-0.3922,-0.4332,1.9619,3.8684,20.8684,729,"1,212"
IMA - Geral,05/10/2020,"6,065.831223",0.1874,-0.2466,2.1531,3.9195,20.6023,733,"1,216"
IMA - Geral,06/10/2020,"6,057.559839",-0.1364,-0.3826,2.0138,3.7778,20.4379,731,"1,214"
IMA - Geral,07/10/2020,"6,058.370375",0.0134,-0.3693,2.0274,3.8718,20.4540,730,"1,213"
IMA - Geral,08/10/2020,"6,070.145243",0.1944,-0.1756,2.2257,4.0520,19.6092,733,"1,216"
IMA - Geral,09/10/2020,"6,083.244865",0.2158,0.0398,2.4463,4.0843,19.3756,734,"1,217"
IMA - Geral,13/10/2020,"6,090.826810",0.1246,0.1645,2.5740,3.7414,19.6407,733,"1,215"
IMA - Geral,14/10/2020,"6,094.620100",0.0623,0.2269,2.6379,3.6679,19.7152,733,"1,215"
IMA - Geral,15/10/2020,"6,083.811033",-0.1774,0.0491,2.4559,3.5919,19.0842,730,"1,212"
IMA - Geral,16/10/2020,"6,082.334239",-0.0243,0.0248,2.4310,3.3353,18.6875,731,"1,213"
IMA - Geral,19/10/2020,"6,094.409536",0.1985,0.2234,2.6344,3.2957,18.8007,734,"1,215"
IMA - Geral,20/10/2020,"6,104.863160",0.1715,0.3953,2.8104,3.4729,19.0045,735,"1,218"
IMA - Geral,21/10/2020,"6,105.517266",0.0107,0.4061,2.8214,3.4622,19.0172,734,"1,216"
IMA - Geral,22/10/2020,"6,099.248359",-0.1027,0.3030,2.7158,3.4835,18.5109,730,"1,212"
IMA - Geral,23/10/2020,"6,089.938618",-0.1526,0.1499,2.5591,3.1663,18.3006,728,"1,209"
IMA - Geral,26/10/2020,"6,091.608612",0.0274,0.1773,2.5872,3.0284,18.0775,727,"1,207"
IMA - Geral,27/10/2020,"6,087.683145",-0.0644,0.1128,2.5211,2.9620,18.0014,725,"1,205"
IMA - Geral,28/10/2020,"6,086.810392",-0.0143,0.0984,2.5064,2.8444,17.9845,724,"1,204"
IMA - Geral,29/10/2020,"6,090.469703",0.0601,0.1586,2.5680,2.8488,18.0721,724,"1,204"
IMA - Geral,30/10/2020,"6,086.036615",-0.0728,0.0857,2.4933,2.6861,17.8826,722,"1,202"
IMA - Geral,03/11/2020,"6,081.614512",-0.0727,-0.0727,2.4189,2.4684,17.6685,721,"1,200"
IMA - Geral,04/11/2020,"6,091.601812",0.1642,0.0914,2.5871,2.6500,17.8618,712,"1,183"
IMA - Geral,05/11/2020,"6,102.661315",0.1816,0.2732,2.7733,2.8606,18.0435,716,"1,188"
IMA - Geral,06/11/2020,"6,117.624728",0.2452,0.5190,3.0253,3.2781,18.3364,721,"1,194"
IMA - Geral,09/11/2020,"6,128.585085",0.1792,0.6991,3.2099,3.7107,18.7159,723,"1,196"
IMA - Geral,10/11/2020,"6,121.684355",-0.1126,0.5857,3.0937,3.5940,18.5823,718,"1,190"
IMA - Geral,11/11/2020,"6,109.217793",-0.2036,0.3809,2.8837,3.3303,18.3408,714,"1,185"
IMA - Geral,12/11/2020,"6,103.260164",-0.0975,0.2830,2.7834,3.4272,18.2417,710,"1,181"
IMA - Geral,13/11/2020,"6,109.518408",0.1025,0.3858,2.8888,3.5613,18.4241,712,"1,183"
IMA - Geral,16/11/2020,"6,110.946139",0.0234,0.4093,2.9128,3.5238,17.8175,715,"1,185"
IMA - Geral,17/11/2020,"6,115.052046",0.0672,0.4768,2.9820,3.5933,17.8966,714,"1,182"
IMA - Geral,18/11/2020,"6,106.754390",-0.1357,0.3404,2.8423,3.4888,17.7367,711,"1,179"
IMA - Geral,19/11/2020,"6,107.994813",0.0203,0.3608,2.8631,3.5154,17.7965,711,"1,178"
IMA - Geral,20/11/2020,"6,098.295284",-0.1588,0.2014,2.6998,3.3299,17.5834,707,"1,173"
IMA - Geral,23/11/2020,"6,093.873200",-0.0725,0.1288,2.6253,3.3127,17.0591,705,"1,171"
IMA - Geral,24/11/2020,"6,100.212546",0.1040,0.2329,2.7321,3.4202,17.1808,706,"1,172"
IMA - Geral,25/11/2020,"6,107.749333",0.1235,0.3568,2.8590,3.6396,17.3256,708,"1,175"
IMA - Geral,26/11/2020,"6,117.214754",0.1550,0.5123,3.0184,3.9738,17.8756,710,"1,177"
IMA - Geral,27/11/2020,"6,130.205414",0.2124,0.7257,3.2372,4.2882,18.1378,714,"1,182"
IMA - Geral,30/11/2020,"6,130.761414",0.0091,0.7349,3.2465,4.1707,17.8443,714,"1,181"
IMA - Geral,01/12/2020,"6,150.917930",0.3288,0.3288,3.5860,4.5132,18.2317,720,"1,189"
IMA - Geral,02/12/2020,"6,161.629311",0.1741,0.5035,3.7664,4.7771,18.4376,715,"1,177"
IMA - Geral,03/12/2020,"6,185.097643",0.3809,0.8863,4.1616,5.0259,18.8632,722,"1,186"
IMA - Geral,04/12/2020,"6,185.893379",0.0129,0.8993,4.1750,4.8741,19.0382,721,"1,186"
IMA - Geral,07/12/2020,"6,186.359497",0.0075,0.9069,4.1829,4.6317,18.7979,719,"1,182"
IMA - Geral,08/12/2020,"6,191.802201",0.0880,0.9956,4.2745,4.7238,18.9024,720,"1,183"
IMA - Geral,09/12/2020,"6,192.171371",0.0060,1.0017,4.2807,4.6694,18.9095,719,"1,183"
IMA - Geral,10/12/2020,"6,203.091417",0.1764,1.1798,4.4646,4.7845,19.1985,725,"1,190"
IMA - Geral,11/12/2020,"6,215.047787",0.1927,1.3748,4.6660,4.8908,19.3837,729,"1,194"
IMA - Geral,14/12/2020,"6,213.844981",-0.0194,1.3552,4.6457,4.7260,18.7748,727,"1,192"
IMA - Geral,15/12/2020,"6,223.477982",0.1550,1.5123,4.8080,4.8884,18.9589,729,"1,193"
IMA - Geral,16/12/2020,"6,220.499963",-0.0479,1.4637,4.7578,4.9723,18.9020,729,"1,194"
IMA - Geral,17/12/2020,"6,222.718051",0.0357,1.4999,4.7952,5.2756,18.9107,729,"1,194"
IMA - Geral,18/12/2020,"6,226.036022",0.0533,1.5540,4.8510,5.3383,19.0085,730,"1,195"
IMA - Geral,21/12/2020,"6,224.999943",-0.0166,1.5371,4.8336,5.4970,18.5681,728,"1,193"
IMA - Geral,22/12/2020,"6,225.760253",0.0122,1.5495,4.8464,5.5099,18.5826,726,"1,191"
IMA - Geral,23/12/2020,"6,235.015849",0.1487,1.7005,5.0023,5.5321,18.7589,728,"1,193"
IMA - Geral,24/12/2020,"6,236.742182",0.0277,1.7287,5.0313,5.5265,18.7640,728,"1,193"
IMA - Geral,28/12/2020,"6,235.422058",-0.0212,1.7071,5.0091,5.2641,18.5000,727,"1,191"
IMA - Geral,29/12/2020,"6,248.826428",0.2150,1.9258,5.2348,5.4904,18.7548,732,"1,196"
IMA - Geral,30/12/2020,"6,253.168101",0.0695,1.9966,5.3080,5.3427,18.8373,732,"1,197"
IMA - Geral,31/12/2020,"6,254.874142",0.0273,2.0244,5.3367,5.3367,18.8419,732,"1,197"
IMA - Geral,04/01/2021,"6,256.607659",0.0277,0.0277,0.0277,5.4098,18.2296,736,"1,200"
IMA - Geral,05/01/2021,"6,250.842643",-0.0921,-0.0645,-0.0645,5.3127,18.1207,735,"1,198"
IMA - Geral,06/01/2021,"6,241.127255",-0.1554,-0.2198,-0.2198,5.2938,17.9371,730,"1,193"
IMA - Geral,07/01/2021,"6,224.378663",-0.2684,-0.4875,-0.4875,4.9585,17.6721,725,"1,186"
IMA - Geral,08/01/2021,"6,223.168119",-0.0194,-0.5069,-0.5069,4.8100,17.5534,724,"1,186"
IMA - Geral,11/01/2021,"6,205.495278",-0.2840,-0.7894,-0.7894,4.3713,16.8996,718,"1,177"
IMA - Geral,12/01/2021,"6,223.073886",0.2833,-0.5084,-0.5084,4.6669,17.2308,723,"1,184"
IMA - Geral,13/01/2021,"6,211.882214",-0.1798,-0.6873,-0.6873,4.5624,17.0200,719,"1,180"
IMA - Geral,14/01/2021,"6,225.513774",0.2194,-0.4694,-0.4694,4.6184,17.0792,723,"1,185"
IMA - Geral,15/01/2021,"6,222.838732",-0.0430,-0.5122,-0.5122,4.4937,17.0801,720,"1,181"
IMA - Geral,18/01/2021,"6,224.340350",0.0241,-0.4882,-0.4882,4.5293,16.9039,719,"1,178"
IMA - Geral,19/01/2021,"6,218.537802",-0.0932,-0.5809,-0.5809,4.4319,16.7950,715,"1,174"
IMA - Geral,20/01/2021,"6,219.507529",0.0156,-0.5654,-0.5654,4.5055,16.8132,713,"1,172"
IMA - Geral,21/01/2021,"6,208.494746",-0.1771,-0.7415,-0.7415,4.2852,16.5618,710,"1,168"
IMA - Geral,22/01/2021,"6,199.577199",-0.1436,-0.8841,-0.8841,3.9709,16.2763,706,"1,164"
IMA - Geral,25/01/2021,"6,200.717914",0.0184,-0.8658,-0.8658,3.9428,16.2037,706,"1,163"
IMA - Geral,26/01/2021,"6,209.922389",0.1484,-0.7187,-0.7187,4.0971,16.3762,708,"1,165"
IMA - Geral,27/01/2021,"6,216.280181",0.1024,-0.6170,-0.6170,4.1969,16.4954,709,"1,167"
IMA - Geral,28/01/2021,"6,227.812259",0.1855,-0.4327,-0.4327,4.3068,16.6991,712,"1,170"
IMA - Geral,29/01/2021,"6,239.575199",0.1889,-0.2446,-0.2446,4.4963,16.3269,714,"1,173"
IMA - Geral,01/02/2021,"6,237.919065",-0.0265,-0.0265,-0.2711,4.4686,16.0470,712,"1,170"
IMA - Geral,02/02/2021,"6,253.961259",0.2572,0.2306,-0.0146,4.7373,16.3455,715,"1,170"
IMA - Geral,03/02/2021,"6,258.809224",0.0775,0.3083,0.0629,4.6938,16.4357,716,"1,171"
IMA - Geral,04/02/2021,"6,251.038508",-0.1242,0.1837,-0.0613,4.4973,16.3304,713,"1,168"
IMA - Geral,05/02/2021,"6,251.613761",0.0092,0.1929,-0.0521,4.3536,16.4018,713,"1,168"
IMA - Geral,08/02/2021,"6,251.295885",-0.0051,0.1878,-0.0572,4.4731,16.9313,712,"1,166"
IMA - Geral,09/02/2021,"6,244.207029",-0.1134,0.0742,-0.1705,4.3546,16.7987,708,"1,162"
IMA - Geral,10/02/2021,"6,251.620478",0.1187,0.1930,-0.0520,4.3325,16.9374,709,"1,163"
IMA - Geral,11/02/2021,"6,252.317620",0.0112,0.2042,-0.0409,4.1901,16.9219,709,"1,163"
IMA - Geral,12/02/2021,"6,248.983451",-0.0533,0.1508,-0.0942,4.0085,16.6224,707,"1,161"
IMA - Geral,17/02/2021,"6,241.404108",-0.1213,0.0293,-0.2154,3.7364,15.8168,710,"1,161"
IMA - Geral,18/02/2021,"6,243.978542",0.0412,0.0706,-0.1742,3.7872,15.9805,715,"1,169"
IMA - Geral,19/02/2021,"6,238.333746",-0.0904,-0.0199,-0.2644,3.5824,15.7757,712,"1,166"
IMA - Geral,22/02/2021,"6,219.624930",-0.2999,-0.3197,-0.5635,3.4741,15.5363,705,"1,156"
IMA - Geral,23/02/2021,"6,221.762778",0.0344,-0.2855,-0.5294,3.5097,15.5760,702,"1,153"
IMA - Geral,24/02/2021,"6,211.355334",-0.1673,-0.4523,-0.6958,3.3366,15.3827,699,"1,149"
IMA - Geral,25/02/2021,"6,201.969422",-0.1511,-0.6027,-0.8458,3.1804,15.2276,696,"1,146"
IMA - Geral,26/02/2021,"6,196.423147",-0.0894,-0.6916,-0.9345,3.3087,14.9651,695,"1,146"
IMA - Geral,01/03/2021,"6,185.445943",-0.1772,-0.1772,-1.1100,3.1257,14.7725,691,"1,139"
IMA - Geral,02/03/2021,"6,178.552739",-0.1114,-0.2884,-1.2202,2.6289,14.6446,702,"1,158"
IMA - Geral,03/03/2021,"6,176.518742",-0.0329,-0.3212,-1.2527,2.4823,14.6069,703,"1,160"
IMA - Geral,04/03/2021,"6,207.968861",0.5092,0.1863,-0.7499,2.8989,15.1905,709,"1,167"
IMA - Geral,05/03/2021,"6,231.422849",0.3778,0.5648,-0.3749,3.6275,15.6257,715,"1,174"
IMA - Geral,08/03/2021,"6,211.133219",-0.3256,0.2374,-0.6993,3.3193,15.0904,709,"1,167"
IMA - Geral,09/03/2021,"6,201.724825",-0.1515,0.0856,-0.8497,3.9986,14.9160,705,"1,161"
IMA - Geral,10/03/2021,"6,203.784190",0.0332,0.1188,-0.8168,3.8898,14.9542,705,"1,162"
IMA - Geral,11/03/2021,"6,210.383887",0.1064,0.2253,-0.7113,5.7147,14.7887,706,"1,164"
IMA - Geral,12/03/2021,"6,201.816220",-0.1380,0.0870,-0.8483,7.7313,14.5365,703,"1,160"
IMA - Geral,15/03/2021,"6,203.233664",0.0229,0.1099,-0.8256,5.5747,14.3383,703,"1,159"
IMA - Geral,16/03/2021,"6,207.665361",0.0714,0.1814,-0.7548,5.7412,14.4200,709,"1,171"
IMA - Geral,17/03/2021,"6,209.449413",0.0287,0.2102,-0.7262,5.2985,14.4529,709,"1,171"
IMA - Geral,18/03/2021,"6,203.693716",-0.0927,0.1173,-0.8182,7.2220,14.2278,708,"1,170"
IMA - Geral,19/03/2021,"6,186.478125",-0.2775,-0.1605,-1.0935,6.8695,13.8257,700,"1,161"
IMA - Geral,22/03/2021,"6,175.220744",-0.1820,-0.3422,-1.2735,6.8953,14.0594,694,"1,153"
IMA - Geral,23/03/2021,"6,164.848139",-0.1680,-0.5096,-1.4393,7.5162,13.8678,690,"1,149"
IMA - Geral,24/03/2021,"6,156.170145",-0.1408,-0.6496,-1.5780,6.6032,13.7075,687,"1,145"
IMA - Geral,25/03/2021,"6,163.753585",0.1232,-0.5272,-1.4568,5.7066,13.7390,689,"1,148"
IMA - Geral,26/03/2021,"6,165.283977",0.0248,-0.5025,-1.4323,5.1664,13.9073,690,"1,149"
IMA - Geral,29/03/2021,"6,157.047104",-0.1336,-0.6355,-1.5640,4.9853,13.5974,688,"1,145"
IMA - Geral,30/03/2021,"6,166.417220",0.1522,-0.4842,-1.4142,4.9102,13.7703,688,"1,145"
IMA - Geral,31/03/2021,"6,172.125049",0.0926,-0.3921,-1.3230,4.9817,13.8756,689,"1,147"
IMA - Geral,01/04/2021,"6,170.025658",-0.0340,-0.0340,-1.3565,5.2080,13.6106,687,"1,146"
IMA - Geral,05/04/2021,"6,167.494549",-0.0410,-0.0750,-1.3970,5.5671,13.4906,716,"1,192"
IMA - Geral,06/04/2021,"6,162.866127",-0.0750,-0.1500,-1.4710,5.3158,13.4054,714,"1,191"
IMA - Geral,07/04/2021,"6,157.933308",-0.0800,-0.2299,-1.5498,5.0571,13.3147,713,"1,190"
IMA - Geral,08/04/2021,"6,180.207553",0.3617,0.1310,-1.1937,5.2171,13.7667,719,"1,196"
IMA - Geral,09/04/2021,"6,166.121266",-0.2279,-0.0973,-1.4189,4.6676,13.6199,715,"1,191"
IMA - Geral,12/04/2021,"6,167.488456",0.0222,-0.0751,-1.3971,4.6908,13.6038,715,"1,191"
IMA - Geral,13/04/2021,"6,154.836461",-0.2051,-0.2801,-1.5994,4.3671,13.3708,711,"1,186"
IMA - Geral,14/04/2021,"6,162.198483",0.1196,-0.1608,-1.4817,4.1963,13.5064,711,"1,187"
IMA - Geral,15/04/2021,"6,171.408485",0.1495,-0.0116,-1.3344,4.0656,13.5854,712,"1,188"
IMA - Geral,16/04/2021,"6,186.080380",0.2377,0.2261,-1.0998,3.9613,13.8544,723,"1,206"
IMA - Geral,19/04/2021,"6,192.298779",0.1005,0.3269,-1.0004,3.8218,13.8273,723,"1,205"
IMA - Geral,20/04/2021,"6,180.359278",-0.1928,0.1334,-1.1913,3.3661,13.6078,718,"1,200"
IMA - Geral,22/04/2021,"6,199.673652",0.3125,0.4463,-0.8825,3.5411,13.8859,723,"1,205"
IMA - Geral,23/04/2021,"6,203.697506",0.0649,0.5115,-0.8182,4.1607,13.7152,723,"1,205"
IMA - Geral,26/04/2021,"6,206.452326",0.0444,0.5562,-0.7741,6.0740,13.6506,723,"1,203"
IMA - Geral,27/04/2021,"6,205.349025",-0.0178,0.5383,-0.7918,6.0591,13.6304,721,"1,201"
IMA - Geral,28/04/2021,"6,208.912128",0.0574,0.5960,-0.7348,4.8983,13.6956,721,"1,202"
IMA - Geral,29/04/2021,"6,212.491163",0.0576,0.6540,-0.6776,4.7157,13.7741,721,"1,201"
IMA - Geral,30/04/2021,"6,203.387523",-0.1465,0.5065,-0.8231,4.6162,13.4780,717,"1,196"
IMA - Geral,03/05/2021,"6,198.817130",-0.0737,-0.0737,-0.8962,4.5392,13.1797,715,"1,194"
IMA - Geral,04/05/2021,"6,184.033190",-0.2385,-0.3120,-1.1326,4.3575,12.9098,701,"1,172"
IMA - Geral,05/05/2021,"6,188.353525",0.0699,-0.2424,-1.0635,4.3042,12.9886,700,"1,171"
IMA - Geral,06/05/2021,"6,189.396101",0.0168,-0.2255,-1.0468,4.2820,12.9839,700,"1,171"
IMA - Geral,07/05/2021,"6,196.929918",0.1217,-0.1041,-0.9264,4.6251,13.1306,703,"1,175"
IMA - Geral,10/05/2021,"6,197.949414",0.0165,-0.0877,-0.9101,4.4266,12.6728,704,"1,175"
IMA - Geral,11/05/2021,"6,210.455222",0.2018,0.1139,-0.7101,4.6996,12.9001,707,"1,178"
IMA - Geral,12/05/2021,"6,198.875972",-0.1864,-0.0727,-0.8953,4.9110,12.6896,703,"1,175"
IMA - Geral,13/05/2021,"6,203.629935",0.0767,0.0039,-0.8193,5.2224,12.8389,704,"1,176"
